article_id,category_id,created_at_ts,words_count
69600,136,1507216276000,166
69616,136,1506675714000,198
69620,136,1496221226000,210
69631,136,1507118310000,219
69669,136,1506936258000,170
69736,136,1506979718000,318
69778,136,1506697918000,295
69781,136,1507117764000,263
69814,136,1493891724000,247
69825,136,1504114599000,254
69836,136,1507438859000,237
69901,136,1500444064000,202
69989,136,1493740090000,179
70008,136,1507020926000,181
70023,136,1506342624000,257
70027,136,1506509407000,210
70033,136,1507018595000,217
70035,136,1502878847000,282
70036,136,1507006858000,225
70146,136,1490190402000,185
70151,136,1483076298000,291
70187,136,1505900710000,265
70191,136,1506519197000,303
70193,136,1507203363000,220
70194,136,1507297780000,219
70195,136,1507033609000,203
70263,136,1506586981000,149
70278,136,1507219418000,240
70288,136,1507276950000,266
70296,136,1494406836000,203
70335,136,1507280474000,205
70337,136,1496998824000,286
70356,136,1505757123000,286
70397,136,1507428676000,252
70428,136,1507536716000,197
70439,136,1502379660000,222
70457,136,1507313276000,209
70499,136,1507220748000,174
70564,136,1507438860000,208
70591,136,1507718472000,247
70594,136,1506985020000,160
70646,136,1507030546000,170
70673,136,1501147414000,210
70676,136,1502096001000,245
70677,136,1502355184000,185
70679,136,1503902738000,204
70680,136,1505973665000,279
70682,136,1501740061000,232
70755,136,1506964213000,267
70830,136,1507543897000,168
70949,136,1507111257000,229
70959,136,1499752864000,178
70976,136,1502185705000,158
70999,136,1507317544000,204
71035,136,1507532100000,259
71076,136,1507103530000,240
71113,136,1507021377000,254
71235,136,1499933189000,188
71236,136,1499805881000,160
71237,136,1500017569000,166
71239,136,1500306889000,211
71257,136,1492024443000,188
71302,136,1483361351000,166
71306,136,1487509747000,279
71454,136,1507145172000,222
71494,136,1507055399000,198
71500,136,1507018908000,210
71502,136,1506945275000,220
71512,136,1493283940000,169
71531,136,1507149949000,259
71542,136,1507278258000,220
71550,136,1507224933000,236
71608,136,1507566200000,262
71644,136,1487844879000,237
71665,137,1506060062000,275
71952,137,1430034652000,191
72226,137,1499355767000,171
72227,137,1481535739000,232
72254,137,1506956862000,232
72256,137,1499061664000,167
72336,137,1506239529000,50
72337,137,1506845615000,50
72591,137,1505032057000,202
72602,137,1505632320000,131
72612,137,1505633517000,138
72619,137,1506844802000,162
72621,137,1507451467000,119
72626,137,1507449838000,167
72636,137,1507451489000,10
72641,137,1506844802000,167
72853,138,1396440931000,278
72923,138,1419932833000,133
72986,138,1430998628000,165
73255,138,1504720859000,285
73271,138,1506616504000,140
73287,138,1505376785000,218
73292,138,1490614876000,197
73295,138,1493295450000,202
73301,138,1499670064000,228
73311,138,1483357257000,214
73344,138,1501223601000,143
73351,138,1508226111000,261
73361,138,1507219861000,166
73366,138,1507284925000,141
73378,138,1507547003000,229
73402,138,1489408024000,163
73413,138,1506661260000,139
73422,138,1506717844000,186
73426,138,1502482912000,157
73474,138,1486625656000,297
73478,138,1486724619000,268
73500,138,1506926401000,181
73911,140,1265812331000,312
74030,140,1294225817000,240
74254,141,1432195689000,141
74341,141,1445786452000,394
74453,141,1478684046000,159
74456,141,1478684283000,160
74500,141,1478364159000,1345
74501,141,1478454309000,110
74547,141,1506990657000,190
74589,141,1507183270000,192
74595,141,1506696319000,222
74778,146,1507014838000,202
74797,146,1507183270000,175
74803,146,1507284337000,244
74804,146,1507104063000,162
74805,146,1506930093000,119
74862,147,1367737203000,211
75295,147,1428469201000,227
75302,147,1431518339000,160
75472,147,1447408804000,151
75587,147,1452022447000,204
75783,147,1467966876000,210
75825,147,1507049033000,231
75865,147,1481007610000,387
75901,147,1491311575000,262
75918,147,1506759646000,233
75995,147,1502303132000,178
75999,147,1501786288000,245
76000,147,1505325646000,197
76002,147,1500984262000,184
76009,147,1505992887000,314
76011,147,1505887262000,235
76012,147,1502469735000,180
76107,147,1505466386000,164
76109,147,1506671764000,159
76350,147,1506929838000,261
76373,147,1507053466000,180
76376,147,1500113754000,163
76431,147,1507224122000,345
76454,147,1484218745000,255
76466,147,1507096867000,214
76485,147,1506150062000,229
76496,147,1498456858000,290
76538,147,1503388863000,197
78346,152,1499707539000,122
78353,152,1505739807000,134
78367,152,1506286639000,174
78369,152,1505134458000,157
78371,152,1506944661000,190
78374,152,1502107063000,168
78376,152,1504535903000,185
78520,156,1478026947000,134
78523,156,1481544857000,178
78741,161,1506676664000,189
78751,161,1507468951000,173
78753,161,1507449675000,177
78761,161,1506266881000,184
78772,161,1507466868000,231
78773,161,1507472328000,192
79015,163,1506973063000,139
79036,163,1507467769000,184
79184,165,1447442782000,193
79376,165,1507018693000,171
79454,167,1506696926000,150
79531,167,1495621203000,204
79768,173,1507191452000,190
79815,173,1507481377000,158
79894,174,1369813111000,165
80055,174,1380703056000,244
82521,174,1475859809000,177
82561,174,1480423210000,170
82689,174,1482132919000,182
83209,174,1490110398000,223
83369,174,1507126968000,136
83384,174,1507104820000,228
83386,174,1507394148000,167
83387,174,1507140304000,229
83401,174,1507021207000,220
83406,174,1507279101000,134
83443,174,1506965593000,250
83460,174,1506081908000,183
83485,174,1506953800000,153
83499,174,1507189810000,202
83534,174,1507403537000,147
83561,174,1507055627000,182
83565,174,1507030372000,185
83572,174,1506936215000,198
83583,174,1507228223000,154
83592,174,1506969183000,242
83610,174,1507466086000,192
83622,174,1506860973000,196
83646,174,1506881818000,173
83668,174,1507291455000,193
83698,174,1507531596000,166
83738,174,1506860375000,184
83739,174,1506939077000,169
83744,174,1507233180000,147
83748,174,1507062035000,146
83751,174,1507106835000,221
83762,174,1506970941000,190
83770,174,1507198580000,153
83799,174,1507013379000,141
83803,174,1505823888000,160
83810,174,1507143741000,151
83827,174,1507395977000,211
83841,174,1507100284000,155
83852,174,1507118486000,172
83893,174,1507029512000,180
83943,174,1506710016000,225
83944,174,1506785467000,187
84021,174,1506601512000,239
84046,174,1506106848000,235
84058,174,1507048552000,125
84064,174,1507224364000,179
84084,174,1507290690000,221
84117,174,1507288439000,163
84136,174,1507125477000,153
84159,174,1507544867000,157
84174,174,1507241735000,147
84248,174,1507117705000,240
84273,174,1507149201000,131
84274,174,1507063973000,132
84291,174,1507067793000,154
84312,174,1507199262000,214
84371,174,1507017915000,304
84385,174,1504204794000,152
84386,174,1504117961000,172
84406,174,1507194764000,193
84408,174,1507112773000,197
84420,174,1507475569000,171
84422,174,1507016197000,215
84451,174,1506982078000,179
84460,174,1504168842000,143
84490,174,1507191541000,201
84509,174,1507275751000,278
84512,174,1507327980000,193
84523,174,1507368861000,195
84582,174,1507123525000,131
84629,174,1506883295000,132
84645,174,1506598678000,151
84673,174,1507057803000,242
84706,174,1507204679000,254
84721,174,1506944737000,153
84741,174,1506973765000,180
84835,174,1507387564000,219
84851,174,1505413345000,242
84853,174,1505416795000,150
84862,174,1507025462000,163
84905,174,1505161593000,259
84909,174,1507286189000,188
84916,174,1506881577000,178
84928,174,1507474435000,171
84964,176,1507068515000,131
84977,176,1507187146000,122
84979,176,1506769518000,114
85317,184,1506287644000,34
85318,184,1506892398000,34
85319,184,1507499012000,34
85396,186,1370207436000,128
85494,186,1384727908000,114
85603,186,1393802811000,114
85622,186,1393793171000,133
85767,186,1407105251000,123
85830,186,1413159019000,166
85900,186,1417988260000,113
86157,186,1437084144000,128
86159,186,1437347141000,163
86316,186,1446414170000,137
86560,186,1477257732000,87
86708,186,1486329495000,156
86721,186,1486934717000,113
87027,186,1502665244000,128
87056,186,1502981292000,94
87064,186,1503267450000,117
87072,186,1502659016000,144
87096,186,1506288777000,120
87100,186,1506287509000,139
87111,186,1506288647000,109
87113,186,1505684577000,167
87116,186,1505497024000,84
87117,186,1506005856000,117
87127,186,1506289392000,110
87128,186,1505684903000,186
87129,186,1506290197000,160
87130,186,1506619133000,105
87137,186,1506293825000,147
87153,186,1506293744000,168
87154,186,1506292378000,131
87165,186,1506896657000,114
87166,186,1507506497000,158
87174,186,1507504851000,161
87178,186,1506895084000,143
87179,186,1507502234000,157
87188,186,1506899086000,114
87189,186,1507222372000,99
87192,186,1507498773000,170
87193,186,1506894576000,116
87205,186,1507497786000,137
87207,186,1506898847000,148
87211,186,1507501471000,128
87218,186,1507504903000,116
87219,186,1507501846000,105
87220,186,1506897426000,133
87221,186,1507243183000,162
87222,186,1506893215000,131
87224,186,1507496527000,100
87228,186,1507501363000,127
87231,186,1507500068000,129
87232,186,1507500515000,185
87234,186,1506897073000,105
87235,186,1507328388000,146
87236,186,1507506587000,124
87569,187,1460328111000,103
87570,187,1489357767000,131
87571,187,1490567299000,103
87573,187,1492382654000,122
87574,187,1494805697000,111
87576,187,1497223926000,145
87577,187,1499035746000,122
87579,187,1507502091000,117
87695,187,1506894116000,93
87696,187,1507498121000,119
87729,187,1461535629000,115
87756,187,1386541371000,143
87811,187,1461536211000,246
87837,188,1506893915000,108
88207,195,1365441042000,99
88371,195,1386606808000,146
88757,195,1503493925000,218
88765,195,1507290108000,133
88932,197,1507326852000,45
89358,198,1442429639000,118
89364,198,1442619247000,176
89479,198,1466205976000,122
89569,198,1489794068000,145
89751,198,1507192204000,129
89754,198,1507333001000,110
91181,201,1505385872000,237
91183,201,1505466039000,214
91184,201,1505310433000,242
91264,203,1506621759000,215
91361,207,1506946399000,199
91367,207,1507192738000,192
91369,207,1507013564000,188
92505,209,1414500124000,199
92667,209,1420624944000,185
93027,209,1431715139000,126
93095,209,1435329791000,308
94259,209,1465998210000,195
94321,209,1469605968000,153
94572,209,1477634402000,242
94820,209,1483013243000,133
94912,209,1482944412000,194
95026,209,1484747228000,144
95032,209,1485754202000,228
95302,209,1490878545000,183
95485,209,1507027841000,177
95582,209,1505109659000,207
95585,209,1504711494000,181
95586,209,1507038523000,185
95597,209,1506672064000,228
95630,209,1507447472000,180
95634,209,1507119551000,135
95638,209,1507183656000,245
95658,209,1507213562000,154
95659,209,1497967474000,169
95706,209,1500481043000,203
95722,209,1507111084000,153
95724,209,1506686070000,187
95731,209,1505407142000,207
95743,209,1506935360000,159
95746,209,1505026859000,241
95756,209,1506980951000,162
95768,209,1507126552000,166
95769,209,1507143461000,175
95819,209,1507279270000,187
95834,209,1507196906000,208
95856,209,1506844652000,181
95879,209,1507360257000,163
95941,209,1507476069000,137
95956,209,1506934211000,212
95972,209,1507198062000,215
95977,209,1507278441000,186
95979,209,1507545777000,210
96029,209,1507063213000,234
96034,209,1507393393000,171
96035,209,1494616200000,209
96053,209,1505133986000,258
96065,209,1507476329000,165
96077,209,1507015031000,214
96081,209,1507123653000,173
96091,209,1507184956000,172
96092,209,1507207605000,139
96099,209,1507099416000,151
96120,209,1507043029000,185
96130,209,1507050478000,212
96151,209,1507206525000,296
96152,209,1507022438000,248
96157,209,1506925953000,172
96161,209,1507042428000,144
96166,209,1506928961000,172
96169,209,1501673927000,170
96185,209,1507287561000,149
96186,209,1507461459000,161
96247,209,1507096867000,199
96256,209,1507016772000,200
96283,209,1507299882000,144
96288,209,1506523040000,181
96341,209,1506265627000,231
96386,209,1507536073000,199
96418,209,1507363692000,194
96419,209,1498220708000,141
96422,209,1507189750000,172
96433,209,1507102941000,174
96436,209,1507136209000,217
96445,209,1498381324000,201
96460,209,1501774504000,205
96464,209,1493385010000,132
96480,209,1507309044000,192
96481,209,1506970057000,199
96491,209,1507104497000,192
96501,209,1507182861000,193
96528,209,1507281017000,230
96593,209,1507018706000,189
96598,209,1493655475000,219
96605,209,1506860078000,158
96613,209,1506938444000,185
96635,209,1507055173000,203
96645,209,1507369381000,199
96653,209,1507274371000,141
96663,209,1506788025000,206
96678,209,1506665352000,241
96690,209,1507184230000,219
96694,209,1507381413000,227
96739,209,1507299182000,163
96743,209,1507283604000,163
96755,209,1507326628000,211
96768,209,1507317443000,209
96798,209,1507365909000,176
96812,209,1506950117000,195
96829,209,1507202881000,154
96903,209,1506963215000,170
96917,209,1507199893000,175
96935,209,1507037713000,215
96947,209,1507219266000,194
96954,209,1506768431000,146
96960,209,1506941889000,208
96975,209,1506758862000,135
96978,209,1507107499000,174
96999,209,1506973884000,178
97005,209,1507494829000,196
97031,209,1507450608000,140
97053,209,1507543011000,207
97059,209,1507237596000,153
97081,209,1507274155000,224
97082,209,1507409380000,188
97121,211,1507208448000,266
97122,211,1507034131000,196
97127,211,1506607674000,168
97433,213,1507449578000,159
97452,213,1507532972000,212
97458,213,1506867132000,190
97465,213,1507389072000,222
97470,213,1506964654000,194
97473,213,1507153014000,230
97474,213,1506949953000,134
97482,213,1507131031000,203
97485,213,1506956144000,153
97488,213,1506897947000,157
97512,213,1507205822000,157
97520,213,1507497292000,143
97564,213,1506950704000,160
97579,213,1507374674000,133
97585,213,1506886265000,198
97590,213,1507485654000,126
97600,213,1506794057000,189
97617,213,1507293395000,193
97661,215,1507008397000,41
97662,215,1507094843000,41
98002,216,1473745246000,141
98044,216,1477032193000,164
98142,216,1490945841000,112
98332,221,1393549584000,135
98399,221,1411004955000,159
98768,221,1473295693000,190
98848,221,1496192249000,135
99052,223,1488809758000,41
99056,223,1490449206000,41
99173,223,1506956127000,41
99175,223,1507126333000,41
99176,223,1507211540000,41
99336,225,1371218881000,100
99427,225,1390487433000,129
99703,225,1417616615000,215
99793,225,1425045565000,170
100096,225,1444140086000,132
100505,225,1490449103000,112
100550,225,1489673627000,143
100838,225,1506523179000,172
100841,225,1506088856000,187
100882,225,1505742189000,106
100884,225,1505396823000,125
100889,225,1504273179000,127
100891,225,1505830291000,193
100914,225,1507385849000,95
100921,225,1507039871000,152
100929,225,1507299340000,360
100933,225,1507038942000,157
100935,225,1507299827000,149
100945,225,1507039232000,162
100948,225,1506955960000,170
100954,225,1506955001000,124
100961,225,1507216874000,127
100962,225,1506955830000,127
101833,226,1490470462000,41
101983,226,1507236529000,41
102224,228,1381611976000,136
102394,228,1402522744000,131
102683,228,1424986759000,149
105121,228,1477689024000,113
105506,228,1484341758000,130
106232,228,1498773480000,122
106311,228,1500759289000,157
106346,228,1500413710000,129
106452,228,1500327344000,124
106472,228,1499982277000,110
106670,228,1503955134000,162
106683,228,1503782055000,149
106731,228,1505856959000,160
106749,228,1505508638000,109
106819,228,1506805304000,112
106835,228,1506375445000,193
106873,228,1506461353000,140
106880,228,1505596499000,156
106886,228,1506806028000,224
106892,228,1506635520000,159
106895,228,1506201037000,131
106925,228,1506460632000,134
106958,228,1505856329000,114
106999,228,1507412076000,139
107013,228,1507413285000,171
107024,228,1507324513000,113
107028,228,1507152983000,145
107032,228,1507243775000,161
107039,228,1506979247000,129
107044,228,1507239268000,147
107049,228,1507410364000,107
107051,228,1506981670000,165
107057,228,1507158190000,118
107060,228,1507416737000,108
107069,228,1506982862000,148
107078,228,1507413027000,109
107126,228,1507152737000,195
107128,228,1507066742000,170
107136,228,1506978874000,145
107141,228,1507324507000,121
107151,228,1506979446000,188
107162,228,1507150365000,115
107170,228,1507411595000,103
107174,228,1507238846000,132
107179,228,1507066801000,154
107182,228,1506980778000,151
107185,228,1507324777000,135
107196,228,1507064616000,170
107198,228,1507238888000,178
107199,228,1507156274000,108
107200,228,1507239271000,177
107205,228,1506981095000,119
107212,228,1507238947000,152
107216,228,1507151641000,157
107218,228,1507412522000,298
107226,228,1506983671000,193
107227,228,1507153028000,117
107233,228,1507064541000,146
107239,228,1507069259000,215
107247,228,1507323508000,145
107253,228,1507415852000,157
107262,228,1507068009000,128
107271,228,1507241107000,97
107276,228,1506980211000,199
107289,228,1507063333000,16
107293,228,1507149086000,16
107297,228,1507236448000,16
107301,228,1506975943000,16
107308,228,1507322068000,16
107311,228,1507238799000,113
108784,230,1504805736000,116
108818,230,1494536652000,168
108853,230,1506544995000,172
108854,230,1506805783000,167
108855,230,1507149864000,157
108856,230,1507411283000,171
108917,230,1507075317000,216
108940,230,1507334517000,215
108948,230,1505952117000,166
109748,231,1425417525000,208
110623,231,1475686652000,1589
110907,231,1506672203000,222
110928,231,1493974949000,285
110971,231,1507312880000,136
111031,231,1507010293000,238
111037,231,1507315952000,165
111088,231,1506708461000,177
111111,231,1507125202000,177
111133,231,1507144658000,193
111165,231,1507544742000,212
111210,231,1507097288000,237
111215,231,1507285910000,227
111291,231,1507460269000,233
111355,231,1507136872000,257
111416,231,1507211488000,206
111481,231,1507195040000,191
111482,231,1507037612000,230
111508,231,1507532061000,199
111569,231,1507107276000,235
111587,231,1507019439000,189
111639,231,1506963179000,215
111681,231,1506950484000,166
111736,231,1507394361000,192
111809,231,1506784091000,132
111842,231,1506941870000,193
111847,231,1506972618000,191
111931,231,1507135790000,192
112064,236,1506523033000,214
112334,237,1406541136000,167
112388,237,1412676708000,134
112567,237,1428337809000,185
113256,237,1467551946000,256
113402,237,1479759224000,130
113516,237,1485885678000,160
113890,237,1507319251000,155
113930,237,1507474503000,169
113978,237,1507042024000,230
114006,237,1507288802000,273
114027,237,1507028580000,180
114052,237,1507130513000,175
114053,237,1507368968000,174
114054,237,1507162559000,211
114055,237,1507225039000,225
114095,237,1506619053000,222
114107,237,1507469567000,119
114117,237,1507048134000,272
114144,237,1507493802000,201
114292,237,1507024594000,276
114316,237,1507283389000,132
114406,237,1507129246000,178
114452,237,1507202378000,256
114457,237,1507231262000,237
114458,237,1507037912000,243
114480,237,1506972293000,223
114482,237,1507058150000,185
114534,237,1507490954000,155
114536,237,1507044821000,153
114664,237,1507234914000,129
114682,237,1507373510000,151
114743,237,1506956707000,148
114785,237,1507107228000,201
114794,237,1507204132000,177
114795,237,1506776042000,154
114796,237,1507115895000,175
114824,237,1507017657000,152
114848,237,1505993830000,166
114853,237,1507296852000,162
114943,237,1507114317000,152
115241,240,1437589343000,206
115268,242,1505994538000,181
115296,242,1507217768000,186
115366,247,1507283910000,179
116106,247,1425913759000,182
116892,247,1456396842000,217
117599,247,1478097969000,241
117608,247,1479403807000,285
117688,247,1485704980000,233
117693,247,1483644795000,183
117930,247,1486551098000,203
118167,247,1491487983000,174
118180,247,1506859942000,170
118252,247,1506715218000,228
118262,247,1506337919000,219
118282,247,1507309642000,147
118305,247,1507234198000,199
118318,247,1507045941000,211
118357,247,1506956103000,233
118359,247,1507280222000,220
118375,247,1507204112000,198
118391,247,1507301939000,200
118416,247,1507223365000,237
118449,247,1507479861000,233
118462,247,1507308683000,218
118464,247,1506936304000,189
118511,247,1506101206000,300
118514,247,1507200489000,272
118538,247,1507219796000,228
118548,247,1507384650000,221
118553,247,1506703476000,258
118618,247,1507049365000,201
118627,247,1506868515000,268
118661,247,1507319453000,291
118683,247,1506969329000,236
118707,247,1507050861000,319
118712,247,1507128032000,178
118726,247,1506978711000,210
118748,247,1507129280000,198
118753,247,1506948794000,204
118771,247,1507215773000,205
118773,247,1506773225000,186
118774,247,1507367504000,254
118777,247,1507301117000,196
118783,247,1507198565000,206
118793,247,1507114817000,229
118808,247,1507226253000,198
118813,247,1507383898000,164
118814,247,1507285922000,235
118831,247,1507024400000,355
118832,247,1507030099000,191
118858,247,1507131051000,216
118864,247,1506956016000,174
118878,247,1506882034000,254
118948,247,1506876571000,247
118957,247,1506974601000,185
119021,247,1507119005000,190
119044,247,1506953926000,145
119045,247,1507485521000,144
119053,247,1507224395000,193
119061,247,1507314405000,178
119063,247,1507477545000,152
119099,247,1507291706000,241
119108,247,1506524266000,223
119109,247,1507483377000,283
119165,247,1506945144000,229
119192,247,1507202111000,234
119193,247,1507565823000,296
119196,247,1507289984000,164
119197,247,1507205072000,193
119200,247,1507286127000,210
119227,247,1507026892000,273
119239,247,1506775518000,265
119272,247,1507109377000,310
119273,247,1506498938000,313
119291,247,1506770473000,185
119336,247,1507137460000,245
119363,247,1506960900000,181
119387,247,1507115172000,138
119407,247,1507220864000,144
119426,247,1506973478000,223
119541,247,1507046972000,169
119550,247,1507369802000,156
119554,247,1507113107000,197
119583,247,1507218517000,214
119594,247,1506940173000,166
120179,249,1440612041000,195
120309,249,1454180446000,220
120435,249,1460393407000,165
120532,249,1472153825000,173
120743,249,1489066693000,146
121209,249,1505218519000,249
121350,249,1506943257000,178
121359,249,1506962051000,167
121637,249,1506958871000,240
121834,249,1506946387000,148
122094,249,1507021662000,127
122303,250,1507054354000,228
122370,250,1369945082000,163
123253,250,1490118602000,174
123289,250,1507284319000,197
123290,250,1507224971000,201
123363,250,1507136201000,319
123365,250,1507029569000,199
123368,250,1507234687000,201
123382,250,1507019333000,222
123434,250,1506854665000,189
123564,250,1507300619000,209
123613,250,1507366430000,206
123614,250,1507296052000,147
123659,250,1507032625000,222
123665,250,1507025466000,197
123698,250,1507373770000,290
123756,250,1507454247000,279
123757,250,1507223128000,194
123818,250,1507220064000,220
123826,250,1507306126000,223
123909,250,1507198955000,240
123913,250,1507221331000,237
123921,250,1507449543000,186
123955,250,1507128759000,211
123957,250,1506962367000,173
124089,250,1507033192000,214
124176,250,1507303482000,199
124177,250,1507242497000,161
124180,250,1507466178000,183
124194,250,1507275790000,174
124225,250,1507194877000,265
124228,250,1507215461000,155
124301,250,1506847356000,180
124337,250,1507310298000,212
124350,250,1507282446000,196
124352,250,1507238589000,177
124353,250,1507474889000,183
124539,250,1507122004000,226
124549,250,1507374999000,198
124667,250,1507323180000,196
124723,250,1506932031000,178
124732,250,1507388377000,88
124734,250,1507283920000,159
124748,250,1507231370000,181
124749,250,1507316335000,192
124751,250,1507485403000,122
125848,252,1506966124000,264
125929,252,1360325575000,148
127802,252,1483214191000,172
128107,252,1490797011000,183
128151,252,1488915195000,164
128289,252,1506800717000,165
128316,252,1507136742000,183
128345,252,1507403709000,219
128394,252,1506971963000,325
128419,252,1505652145000,194
128507,252,1507106019000,266
128550,252,1507192104000,170
128551,252,1507319940000,191
128623,252,1507121537000,144
128634,252,1507476919000,189
128649,252,1507467610000,129
128753,252,1497082063000,198
128794,252,1507046688000,157
128879,252,1507374169000,178
128894,252,1507484466000,134
128907,252,1507040824000,263
128957,252,1507286647000,210
128988,252,1506948802000,177
129004,252,1506933899000,163
129029,252,1507028522000,171
129140,252,1507194323000,196
129147,252,1507023538000,204
129165,252,1507548723000,159
129231,252,1507541789000,208
129238,252,1506939808000,171
129289,252,1507547474000,167
129305,252,1507122433000,149
129308,252,1506882287000,177
129344,252,1507539963000,156
129364,252,1506950279000,175
129370,252,1507228028000,179
129423,252,1507026817000,175
129424,252,1507116357000,166
129434,252,1507407884000,168
129489,252,1507204911000,193
129540,252,1507022871000,171
129543,252,1507466737000,142
129602,252,1507231819000,227
129650,252,1506971757000,188
129687,252,1506695712000,216
129892,252,1506602350000,240
129897,252,1506866426000,154
129960,252,1506769027000,199
131470,254,1507057172000,225
131811,254,1427198452000,191
131923,254,1442421586000,252
132222,254,1482343427000,153
132317,254,1487334031000,151
132475,254,1506935863000,190
132479,254,1507022989000,203
132502,254,1505328324000,272
132527,254,1506931225000,196
132555,254,1500573073000,180
132580,254,1507130263000,183
132604,254,1506437966000,328
132631,254,1507225253000,224
132634,254,1507286696000,141
132688,254,1502871815000,181
132801,254,1507193921000,185
133048,254,1507045595000,197
133160,254,1507463039000,258
133206,254,1507132026000,199
133287,254,1507543463000,243
133302,254,1506965321000,190
133388,254,1507026463000,150
133540,255,1498492811000,210
133749,255,1496832401000,243
133807,255,1506946511000,117
134737,255,1443207321000,194
135607,255,1490361225000,156
135769,255,1506967479000,246
135802,255,1507286057000,162
135852,255,1507202147000,133
135856,255,1507123366000,205
135899,255,1507020793000,151
136075,255,1506970236000,234
136145,255,1507217188000,265
136146,255,1507282849000,233
136177,255,1507131446000,109
136216,255,1507031507000,214
136438,255,1506960180000,214
136465,255,1507030107000,252
136586,255,1507387493000,199
136590,255,1506799222000,151
136610,255,1506975318000,159
136629,255,1507053286000,229
136714,255,1507149088000,198
136770,255,1506341466000,146
136791,255,1506598642000,174
136793,255,1507117383000,160
136819,255,1507309430000,214
136855,255,1507190919000,155
136877,255,1506869823000,194
136890,255,1507209193000,170
136932,255,1507224163000,204
137082,255,1506860602000,149
137148,255,1506968134000,193
137174,255,1507534204000,165
137197,255,1507126707000,226
137265,255,1507208686000,150
137283,255,1507016120000,186
137361,255,1506597755000,196
137437,255,1507224983000,230
137580,255,1507232222000,217
137638,255,1507035720000,184
137697,255,1507313428000,214
138085,259,1412539887000,218
138215,260,1506701791000,343
138451,265,1381129083000,146
138634,265,1395321497000,125
139217,265,1434368377000,151
140204,265,1507363260000,130
140273,265,1507193380000,137
140320,265,1507102771000,139
140324,265,1506956892000,127
140349,265,1506942434000,171
140354,265,1496752478000,197
140399,265,1506972458000,178
140403,265,1507046392000,160
140436,265,1507156030000,196
140445,265,1507544075000,148
140450,265,1506928294000,140
140452,265,1507109750000,131
140527,265,1507053218000,144
140528,265,1507375628000,255
140548,265,1507024905000,192
140613,265,1506930054000,194
140614,265,1507060578000,195
140615,265,1507491594000,254
140642,265,1487394059000,196
140646,265,1504682197000,157
140659,265,1507238452000,269
140665,265,1507147977000,120
140676,265,1507231748000,177
140678,265,1507206325000,192
140699,265,1506962865000,128
140720,265,1506881641000,228
140798,265,1507535940000,205
140803,265,1507312959000,133
140883,265,1507051724000,177
140968,265,1507202762000,158
140971,265,1507031343000,158
140985,265,1507276148000,176
141000,265,1507366509000,150
141004,265,1507533311000,198
141013,265,1506971759000,257
141044,265,1507190458000,199
141054,265,1507034348000,154
141057,265,1491308952000,142
141110,265,1506195061000,144
141113,265,1507273554000,138
141128,265,1507198468000,175
141132,265,1507228849000,126
141134,265,1507391201000,189
141188,265,1507281410000,166
141199,265,1507398647000,168
141204,265,1507019513000,161
141281,265,1507099690000,200
141327,265,1507545953000,227
141328,265,1505143686000,204
141414,265,1507042495000,204
141448,265,1507016435000,140
141462,265,1507047342000,138
141477,265,1506948731000,201
141491,265,1507300848000,199
141508,265,1507476308000,196
141517,265,1506793254000,106
141529,265,1507142352000,123
141601,265,1507111441000,145
141662,265,1507228273000,208
141907,269,1507104125000,140
141945,269,1506758401000,142
141956,269,1507102116000,51
141972,269,1507363201000,168
142116,269,1507109561000,125
142129,269,1507280502000,170
142166,269,1507206333000,285
142317,269,1507461372000,160
142337,269,1507119493000,137
142731,269,1389088420000,191
142948,269,1406660083000,209
143451,269,1434658311000,186
143933,269,1460296851000,174
144183,269,1477765346000,189
144192,269,1476302402000,121
144194,269,1477334996000,149
144195,269,1477487722000,152
144209,269,1476185492000,213
144244,269,1479327770000,197
144248,269,1479073986000,179
144250,269,1479148725000,216
144271,269,1479129943000,163
144844,269,1507534478000,165
144865,269,1507314167000,105
144866,269,1506959289000,156
144879,269,1507234457000,236
144894,269,1507148424000,187
144963,269,1507228263000,302
144978,269,1506695631000,181
145012,269,1506850614000,176
145034,269,1506968220000,142
145040,269,1506945649000,216
145046,269,1507143402000,171
145101,269,1507295650000,200
145119,269,1506767520000,218
145125,269,1507024869000,175
145159,269,1507238593000,229
145196,269,1506969812000,218
145211,269,1507545006000,126
145237,269,1507275585000,155
145329,269,1507022973000,177
145343,269,1507127728000,161
145349,269,1506948555000,185
145382,269,1507538445000,194
145452,269,1506964661000,211
145472,269,1506934441000,196
145473,269,1507108788000,152
145480,269,1507393246000,166
145514,269,1507192442000,190
145532,269,1507219752000,216
145567,269,1507131261000,226
145588,269,1507207405000,219
145590,269,1507298720000,250
145608,269,1507224434000,202
145623,269,1507288226000,182
145624,269,1507371886000,148
145750,269,1506958137000,217
145787,269,1507043250000,149
145789,269,1507105745000,147
145814,269,1507205705000,199
145821,269,1507279928000,135
145823,269,1507042755000,160
145853,269,1507547071000,156
145942,269,1506962161000,121
145971,269,1507286257000,138
145988,269,1507031092000,243
146022,269,1507117930000,238
146035,269,1507209794000,201
146037,269,1507138928000,228
146048,269,1507132234000,165
146200,270,1505990377000,169
146209,270,1507051085000,212
146225,271,1507183268000,233
149599,276,1507018111000,347
149613,276,1507274136000,271
149622,276,1507534285000,170
149623,276,1506963835000,188
149625,276,1478563501000,258
149722,276,1507187465000,126
149725,276,1507101263000,210
149736,276,1507356001000,169
