user_id,article_id,timestamp,environment,region
195457,129029,1507040663016,4,22
195457,235230,1507042127819,4,22
195457,156560,1507042157819,4,22
195456,175040,1507039738391,4,25
195456,336476,1507039768391,4,25
195455,160417,1507038002548,4,28
195455,96077,1507038032548,4,28
195454,42693,1507049937242,4,25
195454,162655,1507050126760,4,25
195454,272143,1507050156760,4,25
195453,156624,1507038065578,4,25
195453,156447,1507038255581,4,25
195453,208322,1507038294923,4,25
195453,300074,1507038324923,4,25
195452,338799,1507037978250,4,25
195452,338800,1507038008250,4,25
195451,284547,1507052498947,4,13
195451,206934,1507052528947,4,13
195450,156560,1507040249358,4,21
195450,160974,1507041234834,4,21
195450,158082,1507041238747,4,21
195450,235230,1507041268747,4,21
195449,156560,1507038113130,4,8
195449,162300,1507038143130,4,8
195448,285648,1507037992195,4,25
195448,285343,1507038022195,4,25
195447,156560,1507038005217,4,25
195447,160974,1507038035217,4,25
195446,156624,1507039152612,4,13
195446,166572,1507039168482,4,13
195446,272143,1507039624528,4,13
195446,160417,1507040334008,4,13
195446,158082,1507040364008,4,13
195445,156624,1507038189243,4,16
195445,156560,1507038219243,4,16
199151,156560,1507038018048,4,17
199151,160417,1507038048048,4,17
195444,272143,1507038180643,4,13
195444,64329,1507038210643,4,13
195443,175040,1507038158504,4,25
195443,96077,1507038334542,4,25
195443,199198,1507038364542,4,25
195442,156560,1507038053118,4,7
195442,156624,1507038083118,4,7
195441,160974,1507038169995,4,15
195441,208322,1507038199995,4,15
195440,156560,1507038019750,4,16
195440,156624,1507038049750,4,16
195439,283745,1507038012537,1,25
195439,283747,1507038042537,1,25
195438,199197,1507043770350,4,25
195438,285298,1507043800350,4,25
195437,161409,1507038043866,4,13
195437,156560,1507038073866,4,13
195436,50823,1507038071250,4,25
195436,129029,1507038101250,4,25
195435,199198,1507038196430,4,25
195435,64329,1507038463912,4,25
195435,272143,1507038493912,4,25
195434,156624,1507038272174,4,25
195434,156560,1507038302174,4,25
195433,156560,1507038036803,4,25
195433,50823,1507038153306,4,25
195433,233917,1507038183306,4,25
195432,284547,1507048009199,4,25
195432,199197,1507048017656,4,25
195432,158192,1507048047656,4,25
195431,272143,1507038241604,4,8
195431,7694,1507038271604,4,8
195430,156560,1507038037221,4,16
195430,199197,1507038822660,4,16
195430,235230,1507044681136,4,16
195430,336476,1507044757386,4,16
195430,166430,1507045073410,4,16
195430,218098,1507045103410,4,16
195429,284547,1507048776911,4,25
195429,199197,1507050352402,4,25
195429,206934,1507050382402,4,25
195428,336476,1507038096358,4,24
195428,235230,1507038126358,4,24
195427,272143,1507038028500,4,20
195427,271045,1507039487446,4,20
195427,272934,1507039523080,4,20
195427,265355,1507039566696,4,20
195427,71113,1507039629020,4,20
195427,273281,1507039659020,4,20
195426,156560,1507038208163,4,8
195426,57850,1507038238163,4,8
195425,199198,1507038256620,4,24
195425,272143,1507038345513,4,24
195425,324823,1507038375513,4,24
195424,286161,1507038153997,4,25
195424,336476,1507038183997,4,25
195423,156560,1507038049385,4,5
195423,199197,1507038079385,4,5
195422,47786,1507038064417,4,6
195422,48063,1507038094417,4,6
195421,156624,1507038447146,4,8
195421,286161,1507038809805,4,8
195421,336607,1507038839805,4,8
195420,50823,1507038187237,4,21
195420,234832,1507038217237,4,21
195419,199197,1507041543273,4,14
195419,64329,1507041573273,4,14
195418,29840,1507038046331,4,25
195418,313434,1507038076331,4,25
195417,175040,1507038305824,4,8
195417,199198,1507038474794,4,8
195417,64329,1507038790205,4,8
195417,208322,1507038820205,4,8
195416,156560,1507038180616,4,25
195416,156624,1507038210616,4,25
195415,70033,1507039807290,4,9
195415,199197,1507039837290,4,9
195414,175040,1507038305859,4,16
195414,199198,1507038335859,4,16
195413,39887,1507039152405,4,24
195413,198659,1507039182405,4,24
195412,156560,1507038143024,4,20
195412,156624,1507038173024,4,20
199199,156560,1507038095121,4,28
199199,161409,1507038125121,4,28
195411,160417,1507038082820,4,5
195411,285298,1507038112820,4,5
195410,241866,1507038058546,4,25
195410,336476,1507038088546,4,25
195409,208322,1507038092556,4,5
195409,207921,1507038122556,4,5
195408,156560,1507038126312,4,15
195408,156624,1507038156312,4,15
195407,59829,1507038145382,4,21
195407,199198,1507038175382,4,21
195406,284547,1507054557142,4,25
195406,286161,1507054587142,4,25
195405,156560,1507040128103,4,25
195405,156624,1507040158103,4,25
195404,156560,1507040330268,4,25
195404,272143,1507040340067,4,25
195404,166430,1507040370067,4,25
195403,122370,1507038070685,4,13
195403,123665,1507038100685,4,13
195402,161100,1507058060094,4,21
195402,235440,1507058090094,4,21
195401,336476,1507038350421,2,8
195401,156624,1507038380421,2,8
195400,156560,1507038092038,4,17
195400,64329,1507038122038,4,17
195399,107039,1507038155322,4,13
195399,162338,1507038468380,4,13
195399,157332,1507038532123,4,13
195399,272143,1507038562123,4,13
195398,175040,1507038334121,4,8
195398,201925,1507038364121,4,8
195397,156560,1507038106746,4,16
195397,160974,1507038159151,4,16
195397,162655,1507038172411,4,16
195397,158082,1507039272535,4,16
195397,158536,1507039407081,4,16
195397,156808,1507039420229,4,16
195397,224075,1507039450229,4,16
195396,199198,1507039083793,4,21
195396,225055,1507039113793,4,21
195395,272143,1507038123900,4,20
195395,96077,1507038153900,4,20
195394,48758,1507038213866,4,6
195394,272143,1507038243866,4,6
195393,156560,1507038305792,4,4
195393,175040,1507038600781,4,4
195393,64329,1507038630781,4,4
195392,156624,1507038113993,4,3
195392,272143,1507038143993,4,3
195391,64329,1507038523607,4,21
195391,235230,1507038553607,4,21
195390,235230,1507045019001,4,25
195390,156560,1507045049001,4,25
195389,160417,1507038123013,4,4
195389,162338,1507038153013,4,4
198670,16129,1507038119184,4,16
198670,182394,1507039469594,4,16
198670,272143,1507039476081,4,16
198670,198659,1507039586804,4,16
198670,199406,1507039616804,4,16
195388,199198,1507038277963,4,9
195388,68789,1507039465324,4,9
195388,218144,1507039730846,4,9
195388,199197,1507039760846,4,9
195387,156560,1507038099033,4,21
195387,272143,1507038129033,4,21
195386,96152,1507038274506,4,9
195386,207731,1507038304506,4,9
195385,208322,1507039432401,4,28
195385,272143,1507039657415,4,28
195385,208077,1507039687415,4,28
195384,202455,1507048413193,4,8
195384,156622,1507066114652,4,8
195384,272143,1507066538342,4,8
195384,208322,1507066568342,4,8
195383,160417,1507038097680,4,25
195383,218337,1507038551388,4,25
195383,162765,1507038581388,4,25
195382,156624,1507038113405,4,28
195382,50823,1507038143405,4,28
195381,156624,1507038134761,4,20
195381,336476,1507038304052,4,20
195381,348111,1507038334052,4,20
195380,208322,1507038251030,4,21
195380,70033,1507038281030,4,21
195379,336476,1507040975324,4,13
195379,156619,1507041005324,4,13
195378,272143,1507038730421,4,27
195378,64329,1507038760421,4,27
195377,156624,1507038178576,4,25
195377,156560,1507048742231,4,25
195377,284547,1507048749167,4,25
195377,199197,1507048757021,4,25
195377,129029,1507048787021,4,25
195376,175040,1507038559686,4,8
195376,272143,1507038600875,4,8
195376,199198,1507038630875,4,8
195375,156560,1507045436628,4,16
195375,352555,1507046817543,4,16
195375,198659,1507046882583,4,16
195375,218144,1507046912583,4,16
195374,156560,1507038136538,4,25
195374,42552,1507038166538,4,25
195373,336476,1507038283630,4,21
195373,156560,1507038313630,4,21
195372,199198,1507038328418,4,25
195372,64329,1507038358418,4,25
195371,156560,1507038137608,4,25
195371,87153,1507038167608,4,25
195370,50823,1507038139386,4,21
195370,235230,1507038169386,4,21
195369,156560,1507038151874,4,21
195369,336476,1507038181874,4,21
195368,199197,1507038665523,4,20
195368,284474,1507038695523,4,20
195367,156560,1507038146116,2,16
195367,161409,1507038183537,2,16
195367,100962,1507038376636,2,16
195367,187067,1507038406636,2,16
195366,156624,1507038138562,4,19
195366,162655,1507038168562,4,19
195365,156624,1507038161629,4,13
195365,158536,1507038580490,4,13
195365,160146,1507038610490,4,13
195364,8800,1507038311329,4,2
195364,7694,1507038417531,4,2
195364,8189,1507038758712,4,2
195364,286161,1507038788712,4,2
195363,272143,1507038778718,4,11
195363,199198,1507038808718,4,11
195362,175040,1507038229463,4,25
195362,199198,1507038259463,4,25
195361,199197,1507058854076,4,21
195361,156560,1507061871664,4,21
195361,235230,1507061892462,4,21
195361,162338,1507061893186,4,21
195361,313431,1507061902436,4,21
195361,162655,1507061932436,4,21
195360,206168,1507050131460,4,21
195360,156624,1507050161460,4,21
195359,336476,1507038220591,4,25
195359,348111,1507038250591,4,25
195358,208322,1507038191443,4,21
195358,70033,1507038221443,4,21
195357,156560,1507038246496,4,24
195357,156624,1507038276496,4,24
195356,175040,1507038948272,4,13
195356,236726,1507038966067,4,13
195356,205897,1507038996067,4,13
195355,286161,1507039428091,4,21
195355,284547,1507050808021,4,21
195355,235230,1507050838021,4,21
195354,61611,1507039040989,4,25
195354,42835,1507039070989,4,25
195353,284901,1507038955652,4,8
195353,284312,1507038985652,4,8
195352,156560,1507038747160,4,8
195352,158536,1507038777160,4,8
195351,58643,1507038205734,4,5
195351,58337,1507038235734,4,5
195350,284474,1507039061604,4,21
195350,348111,1507039432752,4,21
195350,336476,1507039462752,4,21
195349,50823,1507040797383,4,21
195349,336476,1507041037352,4,21
195349,199197,1507041363971,4,21
195349,129029,1507042226988,4,21
195349,272143,1507042321871,4,21
195349,218144,1507042351871,4,21
195348,156624,1507038181080,4,21
195348,286161,1507038211080,4,21
195347,156560,1507038172319,4,25
195347,162655,1507038202319,4,25
195346,284474,1507038591921,4,25
195346,199198,1507038780507,4,25
195346,182394,1507038828984,4,25
195346,64329,1507038858984,4,25
195345,156560,1507039624141,4,5
195345,36605,1507040298564,4,5
195345,272143,1507040398435,4,5
195345,198659,1507040428435,4,5
195344,50823,1507040202876,4,17
195344,187067,1507040649300,4,17
195344,121834,1507040679300,4,17
195343,156560,1507038221348,4,11
195343,284474,1507038251348,4,11
195342,199197,1507040119991,4,20
195342,272143,1507040149991,4,20
195341,348111,1507038261276,4,25
195341,64329,1507038291276,4,25
195340,156560,1507039396498,4,25
195340,336476,1507039426498,4,25
195339,58434,1507038181988,4,8
195339,59063,1507038211988,4,8
195338,156560,1507038231346,4,8
195338,272143,1507038261346,4,8
195337,156560,1507038401225,4,13
195337,199198,1507038855021,4,13
195337,272143,1507038942117,4,13
195337,336476,1507038972117,4,13
195336,208077,1507038480483,4,27
195336,202586,1507038498647,4,27
195336,300074,1507038528647,4,27
195335,300074,1507038344980,4,8
195335,224171,1507038586130,4,8
195335,272143,1507038815128,4,8
195335,7694,1507038845128,4,8
195334,156624,1507038962454,4,20
195334,162765,1507039312963,4,20
195334,156447,1507039342963,4,20
195333,156624,1507038218533,4,8
195333,156560,1507038248533,4,8
195332,348111,1507038338842,4,7
195332,84862,1507038368842,4,7
195331,156560,1507038236497,4,28
195331,199198,1507038266497,4,28
195330,156560,1507038240250,4,25
195330,352555,1507038270250,4,25
196595,285218,1507038785428,4,8
196595,272143,1507038815428,4,8
195329,156560,1507038336031,4,25
195329,272143,1507038366031,4,25
195328,156619,1507073128547,4,25
195328,338350,1507073158547,4,25
195327,84916,1507038210992,4,21
195327,20292,1507038571683,4,21
195327,330745,1507038645517,4,21
195327,249832,1507038675517,4,21
195326,199198,1507038399784,4,25
195326,156560,1507038429784,4,25
195325,156560,1507038373846,4,7
195325,208322,1507038403846,4,7
195324,96152,1507038535552,4,13
195324,161409,1507038683503,4,13
195324,70036,1507038713503,4,13
195323,50823,1507038216973,4,20
195323,156624,1507038371192,4,20
195323,285298,1507038401192,4,20
195322,160417,1507038238799,4,20
195322,61611,1507038442953,4,20
195322,161409,1507038472953,4,20
195321,235230,1507045910183,4,8
195321,199197,1507045942025,4,8
195321,83565,1507045972025,4,8
195320,299697,1507038238237,4,25
195320,156560,1507038660493,4,25
195320,199197,1507040255142,4,25
195320,272143,1507040444509,4,25
195320,324823,1507040474509,4,25
195319,156624,1507038267619,4,13
195319,156560,1507038297619,4,13
195318,156560,1507038767485,4,7
195318,160417,1507039026854,4,7
195318,160974,1507039039335,4,7
195318,156624,1507039167154,4,7
195318,162765,1507039197154,4,7
195317,133302,1507038572126,4,8
195317,156624,1507038602126,4,8
195316,156624,1507038252074,4,24
195316,199198,1507038818395,4,24
195316,64329,1507038848395,4,24
195315,156560,1507038246626,4,25
195315,199198,1507038276626,4,25
195314,156624,1507038280914,4,2
195314,158536,1507038434721,4,2
195314,156560,1507041350085,4,2
195314,156447,1507041380085,4,2
195313,156560,1507038295900,4,21
195313,156624,1507038436981,4,21
195313,233917,1507038554393,4,21
195313,64329,1507038584393,4,21
195312,32459,1507038256992,4,5
195312,30377,1507038311259,4,5
195312,156624,1507038341259,4,5
195311,129029,1507041595699,4,13
195311,285298,1507041625699,4,13
195310,308156,1507040697731,4,25
195310,71113,1507040727731,4,25
195309,156624,1507038273581,4,21
195309,158536,1507038608692,4,21
195309,156560,1507038638692,4,21
195308,78376,1507038270541,4,25
195308,285343,1507038300541,4,25
195307,156560,1507038271374,4,24
195307,156624,1507038637829,4,24
195307,199197,1507038667829,4,24
195306,156624,1507038267802,4,24
195306,162655,1507038297802,4,24
195305,156560,1507038289934,4,20
195305,348111,1507038319934,4,20
195304,161409,1507038293590,4,25
195304,199198,1507038323590,4,25
195303,156624,1507038331548,4,13
195303,324823,1507038361548,4,13
195302,199198,1507038975051,4,13
195302,272143,1507038992899,4,13
195302,198659,1507039022899,4,13
195301,156624,1507038266747,4,28
195301,50823,1507038296747,4,28
195300,199197,1507046120721,4,21
195300,284417,1507046150721,4,21
195299,156560,1507038413607,4,25
195299,162655,1507038443607,4,25
197216,336476,1507038312995,4,25
197216,300470,1507038342995,4,25
195298,156560,1507038281584,4,13
195298,272143,1507038396546,4,13
195298,42851,1507038426546,4,13
195297,79184,1507038265060,4,25
195297,67594,1507038456638,4,25
195297,75472,1507038486638,4,25
195296,83565,1507042243624,4,25
195296,64329,1507042273624,4,25
195295,156560,1507038312248,4,25
195295,199197,1507038342248,4,25
195294,75995,1507038267826,4,25
195294,76002,1507038568896,4,25
195294,75999,1507038598896,4,25
195293,348111,1507038473386,4,16
195293,225055,1507038673548,4,16
195293,59829,1507038703548,4,16
195292,156624,1507038277072,4,8
195292,156560,1507038307072,4,8
195291,156624,1507038910564,4,16
195291,158536,1507038940564,4,16
195290,156624,1507038277400,4,25
195290,160974,1507038307400,4,25
195289,348111,1507038586122,4,21
195289,64329,1507038701864,4,21
195289,272143,1507038758741,4,21
195289,199198,1507038788741,4,21
195288,156560,1507038290400,4,25
195288,272143,1507038385474,4,25
195288,324823,1507038415474,4,25
195287,129029,1507040277157,4,25
195287,336476,1507040307157,4,25
195286,199198,1507038281436,4,20
195286,272143,1507038311436,4,20
195285,71500,1507039013880,4,21
195285,168505,1507039043880,4,21
195284,161409,1507038312614,4,25
195284,50823,1507038416597,4,25
195284,206168,1507042514261,4,25
195284,285298,1507042603042,4,25
195284,70646,1507044516992,4,25
195284,284547,1507048250537,4,25
195284,156560,1507048280537,4,25
195283,199197,1507038549941,2,25
195283,175040,1507038727784,2,25
195283,272143,1507038769378,2,25
195283,70033,1507039763948,2,25
195283,156560,1507039793948,2,25
195282,156560,1507038350388,4,24
195282,272143,1507038499993,4,24
195282,198659,1507038529993,4,24
195281,156560,1507038321758,4,28
195281,160974,1507038351758,4,28
195280,70036,1507038492453,4,25
195280,107039,1507038522453,4,25
195279,235230,1507043295245,4,7
195279,283608,1507043300776,4,7
195279,199197,1507043320195,4,7
195279,83565,1507043350195,4,7
195278,107039,1507038354402,4,8
195278,285298,1507038384402,4,8
195277,156624,1507038317465,4,7
195277,162765,1507038347465,4,7
195276,286161,1507038713031,4,13
195276,199197,1507038943787,4,13
195276,272143,1507039043088,4,13
195276,96152,1507039073088,4,13
195275,336476,1507038394771,4,8
195275,235230,1507038424771,4,8
195274,336476,1507038931583,4,21
195274,156560,1507038961583,4,21
195273,199198,1507038726991,4,19
195273,198659,1507038756991,4,19
195272,4967,1507038631201,4,1
195272,3464,1507038665995,4,1
195272,2197,1507038690879,4,1
195272,2303,1507038744678,4,1
195272,175040,1507038774678,4,1
195271,31677,1507038310485,4,25
195271,156624,1507038336987,4,25
195271,160974,1507038337054,4,25
195271,160417,1507038367054,4,25
195270,199197,1507038707560,4,5
195270,272143,1507038737560,4,5
195269,64329,1507038458142,4,13
195269,272143,1507038488142,4,13
195268,156624,1507038327628,4,25
195268,156560,1507038354886,4,25
195268,199197,1507038384886,4,25
195267,62445,1507038441782,4,25
195267,62484,1507038569709,4,25
195267,62526,1507038647998,4,25
195267,62714,1507038677998,4,25
195266,156560,1507038381086,4,5
195266,156624,1507038411086,4,5
195265,156560,1507038368675,4,21
195265,286161,1507044023333,4,21
195265,235230,1507045050897,4,21
195265,42693,1507047202392,4,21
195265,42552,1507047372984,4,21
195265,42560,1507047437779,4,21
195265,166534,1507047467779,4,21
195264,286161,1507038670207,4,24
195264,156624,1507038806686,4,24
195264,285298,1507038836686,4,24
195263,156560,1507038362819,4,8
195263,87234,1507038392819,4,8
195262,156560,1507038756469,4,8
195262,156624,1507038923122,4,8
195262,158536,1507038953122,4,8
195261,156624,1507038462448,4,13
195261,156560,1507038492448,4,13
195260,175040,1507038668329,4,21
195260,272143,1507038669821,4,21
195260,64329,1507038699821,4,21
195259,199197,1507038334260,4,13
195259,285648,1507038364260,4,13
195258,156560,1507038355323,4,21
195258,64329,1507038385323,4,21
195257,272143,1507038336900,4,16
195257,198659,1507038366900,4,16
196646,156624,1507038338592,4,21
196646,160417,1507038340026,4,21
196646,162655,1507038370026,4,21
195256,70033,1507038712488,4,13
195256,156624,1507038742488,4,13
195255,208322,1507038401787,4,13
195255,156624,1507038505996,4,13
195255,208077,1507038535996,4,13
195254,160417,1507038356567,4,13
195254,208322,1507038386567,4,13
195253,156560,1507038388023,4,21
195253,348111,1507038418023,4,21
195252,156624,1507039222190,4,28
195252,160417,1507039252190,4,28
195251,175040,1507038641946,4,21
195251,272143,1507038902077,4,21
195251,50823,1507039023886,4,21
195251,286161,1507039053886,4,21
195250,64329,1507038700275,4,21
195250,272143,1507038700529,4,21
195250,199198,1507038730529,4,21
195249,199197,1507038355824,4,20
195249,272143,1507038385824,4,20
195248,156624,1507038960271,4,25
195248,160974,1507038992732,4,25
195248,129029,1507039022732,4,25
195247,348111,1507038741519,4,25
195247,326859,1507038822518,4,25
195247,114743,1507038888365,4,25
195247,336801,1507038918365,4,25
195246,175040,1507038432709,4,8
195246,156560,1507038462709,4,8
195245,285298,1507048880557,4,25
195245,129029,1507048910557,4,25
195244,199197,1507038435449,4,8
195244,336476,1507038465449,4,8
195243,199197,1507039524843,4,21
195243,235715,1507039554843,4,21
195242,272143,1507038370800,4,20
195242,156624,1507038400800,4,20
195241,160417,1507038627830,4,21
195241,284011,1507038657830,4,21
195240,336476,1507038428071,4,25
195240,348111,1507038458071,4,25
195239,236726,1507038506367,4,25
195239,324823,1507038565072,4,25
195239,71113,1507038595072,4,25
195238,156560,1507038786406,4,20
195238,156624,1507038816406,4,20
195237,235230,1507041033341,4,21
195237,336476,1507041063341,4,21
195236,199197,1507038382026,4,20
195236,272143,1507038412026,4,20
195235,199197,1507038740547,4,1
195235,348111,1507039494134,4,1
195235,272143,1507039524134,4,1
195234,156624,1507038960713,4,25
195234,199198,1507039329898,4,25
195234,272143,1507039398826,4,25
195234,198659,1507039428826,4,25
195233,64329,1507038458860,4,21
195233,272143,1507038488860,4,21
195232,107039,1507038437963,4,25
195232,96152,1507038467963,4,25
195231,199197,1507039899199,4,21
195231,272143,1507039986232,4,21
195231,324823,1507040066735,4,21
195231,156560,1507040096735,4,21
197858,199197,1507038431678,4,24
197858,272143,1507038547598,4,24
197858,225463,1507038577598,4,24
195230,156560,1507038434289,4,7
195230,198659,1507038464289,4,7
195229,199197,1507038601132,4,7
195229,336476,1507039753047,4,7
195229,348111,1507039783047,4,7
195228,156624,1507038457388,4,25
195228,272143,1507038487388,4,25
195227,199197,1507038610082,4,20
195227,272143,1507038728267,4,20
195227,156624,1507039109306,4,20
195227,235230,1507039139306,4,20
195226,156560,1507038444764,4,25
195226,162655,1507038678035,4,25
195226,272143,1507038837004,4,25
195226,199198,1507038887752,4,25
195226,198659,1507038944160,4,25
195226,324823,1507038974160,4,25
195225,208322,1507038452396,4,19
195225,70033,1507038482396,4,19
195224,156560,1507038447552,4,25
195224,284591,1507038477552,4,25
195223,156560,1507038443057,4,28
195223,272143,1507038473057,4,28
195222,156560,1507038459762,4,5
195222,96152,1507038489762,4,5
195221,285343,1507038404483,4,25
195221,272143,1507038565684,4,25
195221,324823,1507038595684,4,25
195220,36605,1507039672442,4,25
195220,2303,1507039702442,4,25
195219,284547,1507049059291,4,16
195219,199197,1507049089291,4,16
195218,156624,1507038416078,2,16
195218,286161,1507038446078,2,16
195217,156560,1507038698085,4,5
195217,156624,1507038728085,4,5
195216,235230,1507044636861,4,25
195216,70646,1507044666861,4,25
195215,156560,1507038462260,4,25
195215,156624,1507038479441,4,25
195215,70033,1507038486923,4,25
195215,50823,1507038513577,4,25
195215,348111,1507038587006,4,25
195215,324823,1507040628211,4,25
195215,337890,1507040633664,4,25
195215,160148,1507041619386,4,25
195215,235230,1507041649386,4,25
195214,156624,1507038461119,4,8
195214,156560,1507038994687,4,8
195214,70033,1507039000853,4,8
195214,58708,1507040939777,4,8
195214,235230,1507041218395,4,8
195214,285298,1507041366921,4,8
195214,348111,1507041396921,4,8
195213,199197,1507038866448,4,16
195213,272143,1507038956291,4,16
195213,198659,1507038986291,4,16
195212,199197,1507038489774,4,11
195212,348111,1507038519774,4,11
195211,199198,1507038417978,4,13
195211,272143,1507038447978,4,13
195210,156619,1507052338293,4,11
195210,206934,1507052435538,4,11
195210,235230,1507052458025,4,11
195210,70646,1507052488025,4,11
195209,71500,1507038994189,4,25
195209,156624,1507039080974,4,25
195209,96077,1507039221207,4,25
195209,198732,1507039443700,4,25
195209,236726,1507039473700,4,25
199027,208322,1507038563411,4,16
199027,156560,1507038593411,4,16
195208,199197,1507045782529,4,25
195208,284547,1507045812529,4,25
195207,336476,1507038759318,4,20
195207,284474,1507038789318,4,20
195206,156624,1507038420190,4,8
195206,160417,1507038500698,4,8
195206,161409,1507038530698,4,8
195205,156624,1507038534018,4,16
195205,286161,1507041402805,4,16
195205,199197,1507041810239,4,16
195205,50823,1507041840239,4,16
195204,199197,1507038452003,4,25
195204,175040,1507038610464,4,25
195204,64329,1507038640464,4,25
195203,99052,1507038481319,4,20
195203,269965,1507038511319,4,20
195202,64329,1507038651017,4,25
195202,156560,1507038799433,4,25
195202,160148,1507038829433,4,25
195201,5408,1507038729553,4,25
195201,272143,1507038759553,4,25
195200,156560,1507039056943,4,13
195200,272143,1507039355279,4,13
195200,166581,1507039385279,4,13
195199,61387,1507039078002,4,25
195199,65373,1507040205271,4,25
195199,63657,1507040235271,4,25
195198,156624,1507038437978,4,25
195198,158536,1507038466546,4,25
195198,158082,1507038565238,4,25
195198,156560,1507038638594,4,25
195198,156447,1507038639020,4,25
195198,149623,1507038669020,4,25
195197,70646,1507046992196,4,25
195197,123909,1507214844003,4,25
195197,236444,1507214874003,4,25
195196,156560,1507038612116,4,25
195196,50823,1507038668875,4,25
195196,348111,1507038698875,4,25
195195,156560,1507038475015,4,13
195195,156624,1507038505015,4,13
195194,199198,1507039773774,4,21
195194,272143,1507039803774,4,21
195193,235440,1507061885418,4,21
195193,220165,1507061915418,4,21
195192,199198,1507038543315,4,4
195192,272143,1507039569619,4,4
195192,156560,1507039599619,4,4
195191,199197,1507038788558,2,25
195191,272143,1507038818558,2,25
195190,156624,1507038472708,4,21
195190,129029,1507038502708,4,21
195189,156624,1507038500957,4,28
195189,162655,1507038530957,4,28
195188,336476,1507039082591,4,21
195188,199197,1507039112591,4,21
195187,272143,1507038504685,4,25
195187,199197,1507038534685,4,25
195186,348111,1507038716455,4,13
195186,175040,1507039464282,4,13
195186,199198,1507039466123,4,13
195186,272143,1507039503285,4,13
195186,198659,1507039533285,4,13
195185,156560,1507038483983,4,13
195185,160148,1507038785382,4,13
195185,330745,1507039056086,4,13
195185,220258,1507039086086,4,13
195184,50823,1507038664322,4,7
195184,235230,1507038694322,4,7
195183,272143,1507038542459,4,25
195183,175040,1507038572459,4,25
195182,199198,1507038545507,4,25
195182,175040,1507038575507,4,25
195181,156624,1507038501030,4,21
195181,337890,1507038531030,4,21
195180,156560,1507038502169,4,25
195180,64329,1507038532169,4,25
195179,156560,1507038509659,4,13
195179,118753,1507038539659,4,13
195178,156624,1507038497886,4,8
195178,156560,1507038527886,4,8
195177,308156,1507040929424,4,13
195177,48482,1507040961062,4,13
195177,114027,1507040991062,4,13
195176,70033,1507038544012,4,25
195176,352555,1507038574012,4,25
195175,156624,1507038497568,4,25
195175,156560,1507038527568,4,25
195174,29718,1507038546621,4,5
195174,31832,1507038576621,4,5
195173,156560,1507045935748,4,25
195173,199197,1507046155481,4,25
195173,162765,1507046355347,4,25
195173,272143,1507046385347,4,25
195172,202576,1507038490602,4,8
195172,208322,1507038520602,4,8
195171,156624,1507038583574,4,25
195171,336476,1507038613574,4,25
195170,336476,1507038756763,4,20
195170,199197,1507038786763,4,20
195169,157980,1507038506781,4,8
195169,160225,1507038767229,4,8
195169,160389,1507038767239,4,8
195169,160226,1507038767242,4,8
195169,161065,1507038836452,4,8
195169,50823,1507038866452,4,8
195168,194855,1507038543638,4,17
195168,272143,1507038573638,4,17
195167,361210,1507038606185,4,27
195167,361894,1507038636185,4,27
195166,286161,1507038687209,4,25
195166,272143,1507038717209,4,25
195165,234493,1507038599582,4,21
195165,286161,1507038629582,4,21
195164,156624,1507038544179,4,13
195164,348111,1507038609818,4,13
195164,272143,1507038639818,4,13
195163,168795,1507038490081,4,21
195163,155675,1507038520081,4,21
195162,199197,1507038637492,4,10
195162,348111,1507038704600,4,10
195162,199198,1507038734600,4,10
195161,156560,1507038692777,4,7
195161,272143,1507038909407,4,7
195161,239603,1507038957118,4,7
195161,118753,1507038987118,4,7
195160,84862,1507038696096,4,7
195160,79376,1507038726096,4,7
195159,156560,1507038513286,4,9
195159,272143,1507038947290,4,9
195159,96077,1507039119614,4,9
195159,199198,1507039149614,4,9
195158,199197,1507039117271,4,11
195158,272143,1507039209564,4,11
195158,198659,1507039239564,4,11
195157,159944,1507038494212,4,25
195157,156447,1507038619953,4,25
195157,162300,1507038649953,4,25
195156,64329,1507038708901,4,24
195156,272143,1507038738901,4,24
195155,199198,1507039837460,4,25
195155,198659,1507039867460,4,25
195154,50823,1507038604490,4,21
195154,62445,1507038634490,4,21
195153,285298,1507038620915,4,25
195153,286161,1507038688867,4,25
195153,156624,1507039044061,4,25
195153,283658,1507039074061,4,25
195152,156624,1507041574177,4,16
195152,160417,1507041604177,4,16
195151,156560,1507038511356,4,21
195151,175040,1507038541356,4,21
195150,64329,1507038606312,4,22
195150,272143,1507038767740,4,22
195150,74778,1507039055196,4,22
195150,224171,1507039260921,4,22
195150,96077,1507039290921,4,22
195149,84862,1507038519966,4,7
195149,198659,1507038637040,4,7
195149,300470,1507038894275,4,7
195149,199198,1507039065049,4,7
195149,182394,1507039480110,4,7
195149,272143,1507039618243,4,7
195149,29730,1507039774781,4,7
195149,156560,1507039804781,4,7
195148,122094,1507038578719,4,13
195148,286161,1507038608719,4,13
195147,64329,1507039530524,4,8
195147,272143,1507039560524,4,8
195146,156560,1507038520604,4,25
195146,336476,1507038550604,4,25
195145,156560,1507038671454,4,13
195145,160417,1507038701454,4,13
195144,156624,1507038550891,4,13
195144,70033,1507038580891,4,13
195143,199197,1507038662067,4,25
195143,272143,1507038692067,4,25
195142,156624,1507039611967,4,21
195142,66800,1507051059259,4,21
195142,156560,1507051089259,4,21
195141,166430,1507038762490,4,1
195141,208077,1507038822073,4,1
195141,156624,1507039713304,4,1
